rank,title,summary,tags,interest_count,rating,gender,ages
2516,어느 마법사의 식당,"어느 마법사의 식당은 마법과 모험이 가득한 이세계에서 펼쳐지는 대모험을 그린다. 마법,  힐링 요소가 더해져 더욱 흥미롭다.","['판타지', '마법', '힐링', '차원이동']",175209,9.96,남성,10대
2517,같은도장,"게임 친구였던 귀여운(?) 연하남과
같은 검도장에서 만나버렸다!","['로맨스', '완결로맨스']",102236,9.97,여성,10대
2518,다구리의제왕,"평범했던 주인공이 판타지 세계에서 영웅으로 성장하는 다구리의제왕의 이야기. 사이다, 판타지 요소가 더해져 더욱 흥미롭다.","['판타지', '액션', '사이다']",53415,9.8,남성,10대
2519,플랫다이어리,유행이 지났다고 숨겨두기만 할 건가요? 꺼내봅니다. 나만의 갬성 일기!,"['감성', '완결감성']",67726,9.97,남성,20대
2520,몽연,꿈 속에서 만나는 첫사랑. 아내가... 날 의심한다.,"['로맨스', '완결로맨스']",66417,9.78,여성,10대
2521,파우스트 인 러브,"악마와 거래한 연애 초보 지훈.
6개월 안에 그녀의 마음을 얻어라!
2017 <청춘로맨스 대전> 우수상 수상작","['로맨스', '완결로맨스']",56306,9.86,여성,10대
2522,잡지마 위기종,"멸종위기 야생동물을 구하라!

환경부 브랜드 웹툰","['일상', '완결일상', '완결무료']",15799,9.96,여성,30대
2523,아이돌 연구소,"아이돌의 모든 것!
지금부터 아이돌 연구소가 알려준다","['개그', '완결개그']",47505,9.45,남성,20대
2524,재벌의민낯,"현실적인 갈등과 인간관계를 다룬 재벌의민낯은 깊은 감동을 선사한다. 오피스, 고인물 요소가 더해져 더욱 흥미롭다.","['드라마', '오피스', '고인물', '재벌']",56317,9.9,남성,30대
2525,손의 흔적,다른 사람의 문자대화를 마음대로 엿볼 수 있다?,"['드라마', '완결드라마']",117300,9.28,여성,30대
2526,딥(DEEP),"오래 전 실종되었던 가족이 다시 우리 곁으로 돌아왔다!?
마지막까지 예측불가. 미스터리 드라마 호러 웹툰.","['스릴러', '완결스릴러']",102331,9.95,남성,20대
2527,두근거려요,"두 번째 사랑을 할 수 있을까?

라미의 두근두근 사랑 이야기","['로맨스', '완결로맨스', '완결무료']",134808,9.96,여성,10대
2528,술은쓰다,"신비로운 세계로 떨어진 주인공이 특별한 능력을 얻게 되는 술은쓰다. 능력남, 치명적인 요소가 더해져 더욱 흥미롭다.","['판타지', '로맨스', '능력남', '치명적인', '유혹남']",47513,9.8,남성,30대
2529,돌아온플레이어,"신비로운 세계로 떨어진 주인공이 특별한 능력을 얻게 되는 돌아온플레이어. 아포칼립스, 회귀 요소가 더해져 더욱 흥미롭다.","['판타지', '액션', '아포칼립스', '회귀']",249176,9.8,남성,30대
2530,장미아파트 공경비,"취업도 힘들다. 사랑도 힘들다. 그래도 희망은 있다. 
이십대 경비의 좌충우돌기!","['드라마', '완결드라마']",168138,9.7,여성,30대
2531,언더클래스 히어로,"도시 한가운데서 일어난 정체불명의 대폭발.
스승의 저주를 받아 천개의 선행을 하게 된 주인공 인(燐), 마을의 원수를 찾아 여행하는 검객 류진(劉進),그리고 정체불명의 약초상 아미(俄靡). 대폭발의 원인을 찾아 떠나는 그들의 여행!","['완결판타지', '히어로', '판타지']",106287,9.95,남성,10대
2532,상처공감 다이어리,본 컨텐츠는 서나래 작가가 전하는 상처공감 다이어리로서 후시딘의 브랜드 웹툰입니다.,"['일상', '완결일상', '완결무료']",1530,9.84,여성,30대
2533,멍순이,"이곳 저곳 산 밖에 안보이는 샛골 마을.
그곳에서 일어나는 꽃님이와 멍순이의 흙냄새, 풀냄새 나는 이야기.","['감성', '완결감성']",7105,9.83,남성,20대
2534,번개기동대 2009,대한민국 명작 만화 리메이크 3 <번개기동대2009> <로보트킹>으로 유명한 고유성 화백의 <번개기동대>가 돌아오다. 명작 리메이크 시리즈는 한국만화영상진흥원(구 부천만화정보센터)와 함께 합니다.,"['완결판타지', '완결무료', '판타지']",492,9.66,남성,10대
2535,구석구석캠페인,"“여기가 정말 대한민국?”
주말에 여행할 곳을 찾고 있다면~ 네이버 웹툰 작가들과 함께 대한민국의 구석구석으로 신나는 여행을 떠나보자!","['일상', '완결일상', '완결무료']",614,9.22,여성,30대
2536,소녀히어로,"전교 꼴등 여고생이 하루 아침에 
지구의 종말을 막을 유일한 지구 최강 히어로가 된다!

100일 뒤 지구가 멸망한다는 사실을 알게 된 히어로들. 
99퍼센트의 히어로 백만명보다 100퍼센트의 히어로 하나만이 

그 종말을 막을 수 있다는 계시를 받고, 모든 히어로들의 힘을 
받아들일 수 있는 특별한 히어로에게 힘을 전달하기로 하는데…

하루 아침에 뜻하지 않은 힘을 받아버렸지만 
학교 선배 ‘강신’ 마음에 들기 위해 히어로가 되겠다고 선언한
사명감 따위 하나도 없어보이는 엉뚱한 소녀 ‘시아’. 

... 과연 우리는 지구를 지킬 수 있을까?","['학원로맨스', '히어로', '액션', '판타지', '환골탈태', '완결판타지']",1043,8.91,남성,20대
2537,그 남학생에게 고백하지 마십시오,"소심한 여고생 귀신 이다정.
미모, 재력, 인기 모두 가진 채림에게 빙의해버렸다!
어설프게 채림을 흉내 내보지만… 한 사람에게 정체를 들키고 만다. 
바로 채림의 썸남인 ‘백이삭’.

“채림이인 척 할 수 있게 도와줄게.”
상냥하지만 어쩐지 수상한 이 남학생. 믿어도 되는 걸까?
내 죽음의 비밀은 뭘까?
아슬아슬 오컬트 순정만화! ♥︎","['가벼운', '로맨스', '성장물', '2022 지상최대공모전', '무해한', '러블리', '설렘폭발']",31879,9.94,여성,10대
2538,불쌍해야 하는 남자,"사람의 위치는 처음부터 정해져있다고 믿던 심연후.
하지만 사고로 인해 부상을 얻고 처음으로 다른 사람들의 관심을 받아 본다.
언제나 ‘관심 같은 것에 관심 없어-’라고 생각했지만, 이제 남들의 관심 없이는 안되게 돼버렸다...!
남들에게 관심을 받을 수 있는 유일한 방법.
‘불쌍해야만’ 남들의 관심을 얻을 수 있다면... 어디까지라도 불쌍해지겠다!","['드라마', '완결드라마']",10883,9.33,여성,30대
2539,연기는 처음인데요?!,"어느 날 시아는 잘못 찾아간 연기 학원에서, 
연기에 재능이 있다는 칭찬을 듣고는 덜컥 학원에 등록해버리고 만다. 
그리고 그곳에서 같은 반 친구인 유하늘과 만나게 된다. 
시아는 매일 마주치는 하늘에게 자꾸 관심이 가지만, 
하늘의 철벽 선 긋기는 끝나지 않는다. 
오디션을 거치며 점점 연기에 진심이 되어가는 시아, 
연기 초보 시아는 과연 배우로 잘 성장할 수 있을까?","['청춘로맨스', '로맨스', '연예계', '학원로맨스', '성장드라마', '하이틴', '완결로맨스']",27679,9.75,여성,10대
2540,"숨, 죽이다","비어있는 줄 알았던 저택, 하지만 그곳에선 납치에 이어 사체까지 발견되고! 7살짜리 아들과 그곳을 들렀던 가사도우미, 지윤은 쫓기기 시작한다! 과연 그들은 끝까지 살아남을 수 있을까?!","['서스펜스', '스릴러', '고자극스릴러', '완결스릴러', '현대']",8580,8.96,남성,20대
2541,데스코드,"친구들에게 괴롭힘을 당해 자존감이 바닥인 경민은
어느날갑자기 투표로 사람을 죽일 수 있는 ‘데스코드’ 채팅방에 초대된다.
익명으로 채팅방에서 벌어지는 사형 투표!
채팅방안에 초대된 익명의 참가자들은 각자의 이유로 사람들을 죽이는 데 혈안이 된다.
하지만 채팅 참가자 중 한 명이 사형 대상이 되고,
그 이후 ‘데스코드’채팅방참가자들은 서로의 정체를 밝히려 발버둥치기 시작하는데…
서로가 서로를 죽이지 않으면 끝나지 않을 살인 게임이 시작된다!","['스릴러', '완결스릴러']",45555,9.69,남성,20대
2542,단톡방의 쓰레기들,"훤칠한 키에 잘생긴 외모, 올곧은 성품.
꿀릴 것 하나 없는 '인싸 확정' 스펙으로 명문 아연대학교에 입학한 현시훈.
6년 후, '여자 공포증'이라는 트라우마를 떠안은 채 인간 쓰레기로 전락해 버린다.
아무런 의욕도, 목표도 없이 살아가던 시훈은 우연히 '쓰레기 매립지'라는 단톡방에 들어가게 되는데..
그곳에서 시훈은 다시 누군가와 어울려 부딪히고, 넘어지고, 다시 일어나기 시작한다.
이제는 찬란한 세상으로 발을 내딛을 수 있을까?","['드라마', '완결드라마']",34449,9.83,여성,30대
2543,달이 사라진 밤,"폭군이 다스리던 시대.
나라에 예언이 내려왔다. 예언의 날 태어나는 아이가 나라에 대성을 가져올 것이다.
하지만 그 아이는 살육에 미쳐 나라를 망하게 할 수도 있다.
이를 막기 위해 살생을 달고 살며 욕구를 해소해야 한다.

그 예언의 날, 태어난 세자 '태호'.

예언의 아이 '태호'와 그의 앞에 나타난 '해수'의 이야기.","['혐관로맨스', '로맨스', '퓨전사극', '2020 지상최대공모전', '완결로맨스']",32507,9.82,여성,10대
2544,황녀인데 악녀입니다,"여성향 연애 육성 시물레이션 게임 ‘황녀를 부탁해’에 중독된 여고생 이소현.
횡단보도를 건너는 중에도 게임을 하다가 트럭에 치이고 만다.
다시 눈 뜬 곳은….
다름아닌 ‘황녀를 부탁해’ 게임 속 황녀 티아니르의 방!
내가 착하고 선하고 똑똑한 최애캐인 황녀가 되다니, 이대로 평생 살 거야!
그런데 잠깐, 왜 다들 나를 보는 눈빛이 안 좋은 거지?
착한 주인공이라고 생각했던 황녀가 사실 최고의 연기력을 자랑하는 악녀라고?!
절대 악녀로 살아갈 수 없다.
티아니르가 된 이소현은 악녀 이미지를 탈바꿈하기로 하는데….","['중세', '로맨스', '서양', '무심남', '아방녀', '악역이주인공', '왕족/귀족', '햇살남']",31113,9.67,여성,10대
2545,주부 육성중,"최강 소방관의 다음 직업은 최강 주부?
사랑하는 배우자를 위해 주부가 되기로 한 남자와, 그를 주부로 만들기 위한 마음빌라 사람들의 고군분투 주부 육성기!","['드라마', '완결드라마']",53613,9.97,여성,30대
2546,트럭기사기사,"평범했던 주인공이 판타지 세계에서 영웅으로 성장하는 트럭기사기사의 이야기. 치명적인, 중년 요소가 더해져 더욱 흥미롭다.","['판타지', '개그', '치명적인', '중년']",34543,9.9,남성,10대
2547,초등학생 그림일기,"초등학생 그림일기은 평범한 일상 속 소중한 순간들을 담아낸 작품이다. 공감, 감성 요소가 더해져 더욱 흥미롭다.","['일상', '공감', '감성', '결혼']",34488,9.9,여성,40대
2548,사랑의 새싹약국,"스타일 다른 네 명의 꽃미남약사를 전략으로 내세운 '새싹약국'
전략이 과했는지 나날이 손님이 늘어가자 약국장 '고찬영'은 고객 감소라는 목표를 가지고
과감히 여자 알바를 고용하기로 한다.
목표에 정확히 부합하는 지원자를 채용하려던 찰나!
건물주 할아버지의 낙하산 줄을 타고 '서 영'이 내려오는데...
""내가 왜 저 개똥같은 여자를 고용해야 하는 건데!?""","['로맨스', '완결로맨스', '소설원작']",39681,9.95,여성,10대
2549,관심종자,"싸움이라곤 쥐뿔 관심 없는.. 그저 실수 하나 때문에 일진에게 제대로 찍혀버려 괴롭힘만 당하던 녀석,
자기 자신이 좋아하던 여학생에게 순정까지 짓밟혀가며 멘탈이 탈탈 터진 녀석,
결국 벼랑 끝에 몰려 단 하나의 관종 같은 선택을 하게 되고 그 오디션에 나가 초대박 성적을 거두고 돌아오게 되는데...","['액션', '완결액션']",149871,9.79,남성,20대
2550,용서는없다,"운명적인 만남으로 시작된 두 사람의 달콤한 사랑 이야기 용서는없다. 첫사랑, 서양 요소가 더해져 더욱 흥미롭다.","['로맨스', '첫사랑', '서양', '후회남']",32658,9.9,여성,10대
2551,한계 찢는 평범한 마법사,"한계 찢는 평범한 마법사은 마법과 모험이 가득한 이세계에서 펼쳐지는 대모험을 그린다. 사이다, 생존 요소가 더해져 더욱 흥미롭다.","['판타지', '액션', '사이다', '생존', '이능력']",32612,9.7,남성,10대
2552,나태한 마왕은 신과 싸우기로 결심한다.,"나태한 마왕은 신과 싸우기로 결심한다.은 압도적인 액션과 스릴 넘치는 전개로 독자들을 사로잡는다. 중세판타지액션,  중세 요소가 더해져 더욱 흥미롭다.","['액션', '중세판타지액션', '중세', '서양']",32609,9.82,남성,10대
2553,4년 6개월을 잃은 여자,"운명적인 만남으로 시작된 두 사람의 달콤한 사랑 이야기 4년 6개월을 잃은 여자. 감성적인,  미래 요소가 더해져 더욱 흥미롭다.","['로맨스', '감성적인', '미래', '로맨틱코미디']",32551,9.89,여성,30대
2554,여명의 등불,"평범했던 주인공이 판타지 세계에서 영웅으로 성장하는 여명의 등불의 이야기. 모험,  액션 요소가 더해져 더욱 흥미롭다.","['판타지', '모험', '액션', '세계관']",32536,9.89,남성,30대
2555,나이트 언더 하트,"신작 가상현실 게임을 즐기러 간 이유신. 그러나 그것은 단순한 게임이 아니었다.
동화율 100%! 모든 감각이 현실처럼 느껴지는 게임 속 세상-
로그아웃이 허락되지 않는 끊임없이 이어지는 죽음과 부활 속에서 유신은 싸움을 각오한다.
탈출할 수 없는 지옥같은 전장을 빠져나오기 위해서…","['완결판타지', '소설원작', '판타지']",60868,8.53,남성,10대
